data,timestamp (ms),timestamp (formatted)
"1628697919.11107,118,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697919.098884,-0.1910133361816406,-16.18380737304688,-47.93830108642578,136.4377899169922,138.1919403076172,12.06994152069092,197186.735736375,0.000885009765625,-0.04205322265625,-0.9924468994140625,197186.326139,0.004012051969766617,0.006477606482803822,-0.004112453199923038,197186.735441375,63.36991882324219,-76.99893188476562,-113.3417663574219,197186.370113,-0.1036236857900475,0.003291181393051679,0.04084678345328079,-0.0009669964201748371,0.001013596076518297,0.00324198417365551,-0.001259009353816509,-0.0009126290678977966,0.005355536937713623,2,0.02047974436905498,0.0005854137391416679,-0.05174423265618217,0.9984501929762013,0.003288430161774158,-0.0408354252576828,-0.9991604685783386,-0.06747055053710938,-16.18678283691406,-48.02566528320312,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197183.268771,0,0.776844,100.7166,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151",1628697919.127712,Wed Aug 11 16:05:19 2021
",1,0.77,1628697918.630378,-26.37703,-53.01557,0
",1628697919.131672,Wed Aug 11 16:05:19 2021
"1628697920.115805,119,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697920.103998,-0.09404754638671875,-16.13187408447266,-48.15323638916016,136.4373474121094,138.1914978027344,12.07011222839355,197187.740888,0.0047454833984375,-0.042327880859375,-0.9954833984375,197187.326263375,0.00287434970960021,0.006087187211960554,-0.001587776583619416,197187.729596,63.79486083984375,-76.57821655273438,-113.3823852539062,197187.375265375,-0.1036462109571756,0.003080235401491299,0.04096453202358245,0.002143122022971511,0.0004177941009402275,0.001266022911295295,-0.0004989085718989372,0.001280214637517929,0.005504012107849121,2,0.02053307466722397,0.0004768227307689298,-0.05175748425979165,0.9984484762035828,0.003077646484598517,-0.04095307737588882,-0.9991563558578491,-0.1678085327148438,-16.26520538330078,-48.12576293945312,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197184.338322,0,0.8085518,100.7162,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151",1628697920.154748,Wed Aug 11 16:05:20 2021
",1,0.77,1628697919.618146,-25.53957,-55.07878,0
",1628697920.160286,Wed Aug 11 16:05:20 2021
"1628697921.118957,120,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697921.109228,-0.06838607788085938,-16.17938995361328,-48.12410736083984,136.4402160644531,138.1943664550781,12.07025814056396,197188.746039625,0.0027313232421875,-0.0406494140625,-0.9919281005859375,197188.326392,0.003682619193568826,0.005872003734111786,-0.002950516063719988,197188.723775625,63.46031188964844,-76.80293273925781,-113.3813781738281,197188.380418,-0.1035973384061359,0.003093099265455639,0.04073241036409937,-0.001605395460501313,-0.0003773346543312073,0.0009487406350672245,-0.0004507564008235931,0.0003921613097190857,0.005101442337036133,2,0.02041751400775377,0.0004897580377263783,-0.05173325302604936,0.9984521486549978,0.003090528771281242,-0.04072114825248718,-0.9991657733917236,0.05170059204101562,-16.07034301757812,-48.18468475341797,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197185.407878,0,0.8402596,100.7158,1628697801.992448,3232235814,168305893,0,0,5,1628697892.",1628697921.111384,Wed Aug 11 16:05:21 2021
"137151,1,0.77,1628697920.61833,-28.11313,-49.80618,0
",1628697921.117123,Wed Aug 11 16:05:21 2021
"1628697922.124535,121,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697922.114258,0.11480712890625,-16.21233367919922,-48.24403381347656,136.4493713378906,138.2035217285156,12.07042217254639,197189.751191875,0.001983642578125,-0.0423736572265625,-0.9933929443359375,197189.326515625,0.001911350642330945,0.004307929426431656,-0.003553455928340554,197189.748064875,63.55931091308594,-76.65582275390625,-113.4392547607422,197189.385568625,-0.103790205604069,0.003171252811301757,0.04093549738198239,-0.002495643217116594,0.001325792632997036,8.042668923735619e-05,0.002690787427127361,-0.001129165291786194,0.004650413990020752,2,0.02052097116486327,0.00052153581664619,-0.05182846927377233,0.9984451055604094,0.00316859083250165,-0.0409240648150444,-0.9991572499275208,-0.3940773010253906,-16.05801391601562,-48.37222290039062,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197186.477471,0,0.866684,100.7155,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151",1628697922.203591,Wed Aug 11 16:05:22 2021
",1,0.77,1628697921.631176,-26.96924,-48.88134,0
",1628697922.209651,Wed Aug 11 16:05:22 2021
"1628697923.129456,122,1628697912.73758,55.82836070192621,-4.280224284982371,24.41681,-1,-1,10,65,-9999,1628697923.119524,-0.04279327392578125,-16.37446594238281,-48.81011199951172,136.4540405273438,138.2081909179688,12.07059383392334,197190.75634325,0.0051422119140625,-0.040496826171875,-0.99444580078125,197190.326643875,0.005400358233600855,0.006971356924623251,-0.00461499160155654,197190.74220325,63.788818359375,-76.88931274414062,-114.2830963134766,197190.390720875,-0.1040028650787476,0.003080204379019498,0.04104739983885364,0.0002435450442135334,-0.0002781916409730911,0.002215326763689518,0.0008133882656693459,0.001210425049066544,0.006873905658721924,2,0.02057452643906358,0.0004709912283786932,-0.05193542323671729,0.9984384445046324,0.003077605040743947,-0.04103587567806244,-0.9991529583930969,-0.3100929260253906,-16.34965515136719,-48.01589965820312,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197187.547092,0,0.866684,100.7155,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137",1628697923.231368,Wed Aug 11 16:05:23 2021
"151,1,0.77,1628697922.618237,-26.34117,-46.12674,0
",1628697923.237632,Wed Aug 11 16:05:23 2021
